timestamp,machine_id,temperature_c,vibration_mm_s,pressure_psi,rotational_speed_rpm,load_weight_tonnes,ambient_temp_c,humidity_percent,failure_in_14_days,failed_component,machine_type,model,age_years,manufacturer
2024-01-01 00:00:00.000000000,M001,68.68957897581913,2.492272288755303,1002.6444627084866,1515.9690026000683,60.88072468577269,21.087590422092667,51.16852420586833,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-01-02 12:50:54.545454592,M001,66.58912610633635,3.0934731668202544,975.1783854561006,1405.4073895787535,38.11797905672027,30.540669286870592,78.50416226747848,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-01-04 01:41:49.090909184,M001,72.53852344727656,2.242832967835519,952.1248491305433,1351.073042232224,58.03727391479054,32.03969391813791,48.96121189160078,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-01-05 14:32:43.636363520,M001,77.13229638160679,2.1829743150428333,972.1232784898307,1527.0827649590933,33.50791823084454,21.95904086202553,64.44088000148828,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-01-07 03:23:38.181818112,M001,67.31508544451204,1.8330255724182587,1003.0249270202785,1547.947509178327,46.193999705478,22.21639218164352,56.131123824670404,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-01-08 16:14:32.727272704,M001,80.14299813311062,2.8984619028604772,984.462953299124,1521.4430261568443,38.95189998868328,29.38752849865072,49.3218451872748,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-01-10 05:05:27.272727296,M001,72.21923120679143,1.9448048369472226,1096.0213409391367,1498.693883361727,36.653733982065575,29.40602736267046,73.18846914803005,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-01-11 17:56:21.818181888,M001,72.36632050148175,3.1834324887440992,970.4741663990768,1376.0173616225927,51.34232453362275,24.42116859177395,54.79522363421622,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-01-13 06:47:16.363636480,M001,70.60278526775687,2.7089113017851774,1056.6269274138283,1196.8582780592742,58.1434425849597,26.178811073253545,49.77530882859336,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-01-14 19:38:10.909090816,M001,65.4199904202441,2.0465704976545505,930.2851166284275,1559.4533032494535,65.47967458133502,18.784256959800757,55.87369576687111,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-01-16 08:29:05.454545408,M001,69.14259986446767,2.3850118632230117,1056.143470797886,1420.36029330287,43.532404113342636,18.97269219488474,77.11953260686172,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-01-17 21:20:00.000000000,M001,67.7286658605164,2.8761183360567695,1032.2597221984556,1450.9315448494606,69.57544929875723,20.972024976097593,62.24875972301716,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-01-19 10:10:54.545454592,M001,76.55235906657028,2.7649415082517224,1022.4620259370785,1457.7646004014284,51.71178371228802,30.888410841718112,81.3165071745284,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-01-20 23:01:49.090909184,M001,69.41963469659403,2.933803902702082,1080.3325994741053,1384.7029254412944,50.946101472404436,25.23941133761667,72.24895691368116,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-01-22 11:52:43.636363520,M001,74.90402231780065,2.8321064499429753,888.352303087538,1472.756879467632,51.422006981707725,26.11831877585777,75.33124629404324,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-01-24 00:43:38.181818112,M001,70.2607168446862,3.5020491219908774,1003.8406711355121,1564.009426165668,43.244479586432654,25.05851530014847,66.66277508126089,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-01-25 13:34:32.727272704,M001,70.10928989044965,2.5813062014556354,1037.5764534385373,1475.5152464305393,48.981463590651195,29.624056728750794,60.49449726016173,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-01-27 02:25:27.272727296,M001,78.69443256741312,3.1351206472720397,1031.962233718688,1269.6457001775489,41.093523542533774,25.64808020112783,63.246327006641124,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-01-28 15:16:21.818181888,M001,69.8078722208591,2.682505537405289,962.3953739755337,1748.4240194536376,55.88937603498573,25.562506739620517,47.32262593551576,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-01-30 04:07:16.363636480,M001,67.6214400634237,2.0930656113050126,1068.4931837853367,1641.5994781588217,42.88708008720254,23.89218053217967,51.85573054780974,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-01-31 16:58:10.909090816,M001,73.47379070217006,2.5514160257628675,960.2601428540038,1366.3725538008125,51.972948641670314,27.677599256260514,46.23405377029716,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-02-02 05:49:05.454545408,M001,74.42835477710807,2.7474117583343927,1008.0007205427012,1594.4629568649011,52.23151349825841,21.920000260119693,63.08426438961498,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-02-03 18:40:00.000000000,M001,75.67564497000208,3.1440133153614798,987.8775514972142,1602.7403575027124,42.23135380578325,36.9744035925586,73.09973466779445,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-02-05 07:30:54.545454592,M001,75.22965303430985,3.491959247161619,982.0068086640464,1522.6076872738718,64.2151515184632,28.959271661170398,46.08216206824469,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-02-06 20:21:49.090909184,M001,67.41847581040008,2.6319254468849222,919.8180566039089,1594.8564320355092,36.68510584842442,17.736732326451303,54.71524404295031,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-02-08 09:12:43.636363520,M001,68.24605377554471,2.675149543668229,971.2936611444931,1542.2854370134228,55.09197980710897,16.825759814911823,70.63376524320233,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-02-09 22:03:38.181818112,M001,66.2073161342309,2.8102267557380087,972.5407791422105,1556.2484555040514,30.679350281598325,27.963482636941652,57.91575713096922,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-02-11 10:54:32.727272704,M001,64.5230146644275,3.203311523455722,1047.3876221943365,1495.8713950222807,54.491669397715185,24.091995431500678,46.843353676226066,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-02-12 23:45:27.272727296,M001,70.85066028288237,2.517205910803288,962.3606245385319,1363.6133383393947,48.131189447771746,25.627714169607362,74.31075140162415,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
2024-02-14 12:36:21.818181888,M001,72.21823019692688,3.5306529073535655,1008.0998304621884,1556.7438205338315,46.489101002146164,29.959411004300836,54.65749873614658,0,None,Haul Truck,Haul Truck-A-331,8,"Williams, Stuart and Stevens"
